id,value
id_0,101.326281453
id_1,104.301215518
id_2,99.1151690007
id_3,99.7179303492
id_4,23.0990239688
id_5,93.2743437249
id_6,104.287718716
id_7,101.234506178
id_8,103.802375963
id_9,92.0878053855
id_10,103.756441473
id_11,104.261150645
id_12,103.816652818
id_13,104.158904371
id_14,99.1357174478
id_15,39.9326816338
id_16,104.262054267
id_17,93.8161794756
id_18,78.3609326213
id_19,79.5328646105
id_20,72.0201807625
id_21,104.177561418
id_22,104.252883713
id_23,10.8498368935
id_24,104.301140698
id_25,104.200099755
id_26,65.4288344489
id_27,70.4373509407
id_28,102.725257954
id_29,104.157827027
id_30,72.7885573735
id_31,97.7462251569
id_32,101.90401511
id_33,6.12018304971
id_34,95.2569144733
id_35,104.237482678
id_36,64.9715309557
id_37,99.1104507608
id_38,8.41242927037
id_39,104.26105074
id_40,104.301208391
id_41,8.20420105364
id_42,104.301121542
id_43,101.343019142
id_44,104.301210638
id_45,104.301197822
id_46,103.80140131
id_47,104.260009332
id_48,104.301166373
id_49,104.275555615
id_50,94.1306312937
id_51,96.1185277629
id_52,104.289170245
id_53,94.2580151843
id_54,103.982600311
id_55,104.256878316
id_56,95.5646695173
id_57,101.860811766
id_58,104.264226303
id_59,103.607967306
id_60,73.718488259
id_61,92.5009764723
id_62,104.192607387
id_63,104.288014006
id_64,104.293949857
id_65,101.860777003
id_66,102.611392562
id_67,103.917753022
id_68,101.87518625
id_69,98.3091876303
id_70,104.301050737
id_71,104.261207098
id_72,102.472202716
id_73,8.47289859663
id_74,66.6638530088
id_75,103.578842663
id_76,104.301215516
id_77,93.8282500524
id_78,104.279258583
id_79,104.300358507
id_80,100.56114414
id_81,79.6846413572
id_82,3.68763076879
id_83,104.20745913
id_84,64.8528285542
id_85,99.2501488735
id_86,20.7986049272
id_87,99.122805263
id_88,85.3376388774
id_89,79.6877857617
id_90,103.356283866
id_91,8.41584039501
id_92,96.9332295582
id_93,32.3951524344
id_94,104.289821985
id_95,99.106704461
id_96,77.200071486
id_97,77.5783479504
id_98,78.3527933103
id_99,6.36669042205
id_100,99.0835120762
id_101,79.6462484459
id_102,79.9103518581
id_103,40.5833437385
id_104,99.7332607799
id_105,103.973925438
id_106,99.1077471614
id_107,65.04413268
id_108,83.8173663025
id_109,79.699729267
id_110,100.815745825
id_111,99.9369930199
id_112,40.4055995644
id_113,80.0344919565
id_114,8.36329520172
id_115,41.4434464328
id_116,99.0836855051
id_117,104.198591166
id_118,82.6998018807
id_119,98.736078109
id_120,1.33840299493
id_121,66.6910512523
id_122,59.6244900939
id_123,79.6333011647
id_124,70.1725803681
id_125,94.7468277147
id_126,99.0678215601
id_127,93.4859491747
id_128,78.6412273862
id_129,98.4248533952
id_130,0.0
id_131,104.091192777
id_132,14.0916030412
id_133,64.8048861138
id_134,100.343047398
id_135,97.7841025786
id_136,61.3248684654
id_137,99.1085773474
id_138,104.301215518
id_139,104.252668461
id_140,102.790836803
id_141,101.835617426
id_142,101.719210587
id_143,69.3508320688
id_144,95.5661411665
id_145,101.875572475
id_146,42.6644365035
id_147,93.8219379067
id_148,92.2796583521
id_149,92.2796455711
id_150,104.25876595
id_151,63.8760428627
id_152,63.2498169102
id_153,94.2710989644
id_154,92.2802084049
id_155,92.2894881813
id_156,11.1412506469
id_157,103.868462024
id_158,64.8091251179
id_159,101.233759992
id_160,104.260304584
id_161,101.781573887
id_162,104.301211747
id_163,100.266192405
id_164,103.543235173
id_165,8.51296326335
id_166,29.2757922217
id_167,1.35565213928
id_168,104.301215518
id_169,33.3781257512
id_170,66.9405421044
id_171,104.301215518
id_172,78.6983232372
id_173,98.9027290123
id_174,64.8048861126
id_175,6.32226779755
id_176,93.9441654493
id_177,64.8048866207
id_178,9.08184527304
id_179,101.904534456
id_180,104.279257213
id_181,102.54125304
id_182,78.865281337
id_183,79.1485596221
id_184,78.4412098706
id_185,104.279377522
id_186,100.961429903
id_187,102.240530306
id_188,11.9435632488
id_189,9.22615649028
id_190,101.79018289
id_191,89.9774265266
id_192,102.558420796
id_193,103.988869024
id_194,104.024823887
id_195,93.8666774773
id_196,104.301215518
id_197,98.1937146237
id_198,79.7374042639
id_199,64.8048918359
id_200,104.301215518
id_201,97.1824094498
id_202,104.301215517
id_203,92.3971868825
id_204,104.288537562
id_205,104.267524025
id_206,101.842790757
id_207,93.8258452987
id_208,104.301215518
id_209,101.558375262
id_210,68.3308588388
id_211,103.801401734
id_212,101.904492865
id_213,103.98886976
id_214,103.162581536
id_215,103.988869675
id_216,104.301215518
id_217,104.300108287
id_218,104.094328527
id_219,93.2852499022
id_220,101.910874844
id_221,103.831179509
id_222,101.903358552
id_223,104.279242344
id_224,102.942944708
id_225,95.3814861103
id_226,20.4124485843
id_227,103.972630641
id_228,101.740472447
id_229,1.71691599196
id_230,104.140201028
id_231,98.1684671866
id_232,103.339663824
id_233,99.4135987137
id_234,101.902242192
id_235,100.085960945
id_236,36.4136457906
id_237,10.4011664624
id_238,101.89835509
id_239,5.39018418664
