id,value
id_0,0.0
id_1,865.452328004
id_2,0.0
id_3,0.0
id_4,0.0
id_5,0.0
id_6,260.807776951
id_7,0.0
id_8,502.271473407
id_9,0.0
id_10,76.8156455557
id_11,764.345130534
id_12,0.0
id_13,190.654758462
id_14,0.0
id_15,0.0
id_16,505.795630431
id_17,0.0
id_18,0.0
id_19,0.0
id_20,0.0
id_21,0.0
id_22,158.258497114
id_23,0.0
id_24,773.674215746
id_25,363.988404314
id_26,0.0
id_27,0.0
id_28,0.0
id_29,41.2317870053
id_30,0.0
id_31,0.0
id_32,0.0
id_33,0.0
id_34,0.0
id_35,462.811925227
id_36,0.0
id_37,0.0
id_38,0.0
id_39,747.041680991
id_40,409.940024239
id_41,0.0
id_42,507.321305449
id_43,0.0
id_44,322.581154854
id_45,462.474660558
id_46,622.98799479
id_47,112.005320393
id_48,669.318214045
id_49,153.598690175
id_50,0.0
id_51,0.0
id_52,150.500364174
id_53,0.0
id_54,77.9907038334
id_55,131.409649184
id_56,0.0
id_57,0.0
id_58,36.1139552214
id_59,0.0
id_60,0.0
id_61,0.0
id_62,0.0
id_63,547.293245674
id_64,482.077073218
id_65,0.0
id_66,25.6417597833
id_67,478.702673815
id_68,0.0
id_69,109.394718579
id_70,846.130580088
id_71,631.078162498
id_72,154.588547764
id_73,0.0
id_74,0.0
id_75,0.0
id_76,860.016638441
id_77,0.0
id_78,119.160586918
id_79,187.696097204
id_80,0.0
id_81,0.0
id_82,0.0
id_83,0.0
id_84,0.0
id_85,0.0
id_86,0.0
id_87,0.0
id_88,0.0
id_89,0.0
id_90,33.1703703726
id_91,0.0
id_92,0.0
id_93,0.0
id_94,14.6877166931
id_95,0.0
id_96,0.0
id_97,0.0
id_98,0.0
id_99,0.0
id_100,0.0
id_101,0.0
id_102,0.0
id_103,0.0
id_104,0.0
id_105,0.0
id_106,0.0
id_107,0.0
id_108,0.0
id_109,0.0
id_110,0.0
id_111,0.0
id_112,0.0
id_113,0.0
id_114,0.0
id_115,0.0
id_116,0.0
id_117,260.84375689
id_118,0.0
id_119,0.0
id_120,0.0
id_121,0.0
id_122,0.0
id_123,0.0
id_124,0.0
id_125,0.0
id_126,0.0
id_127,0.0
id_128,0.0
id_129,0.0
id_130,0.0
id_131,0.0
id_132,0.0
id_133,0.0
id_134,0.0
id_135,0.0
id_136,0.0
id_137,0.0
id_138,1357.40859568
id_139,616.501372543
id_140,0.0
id_141,0.0
id_142,0.0
id_143,0.0
id_144,0.0
id_145,0.0
id_146,0.0
id_147,0.0
id_148,0.0
id_149,0.0
id_150,311.418987643
id_151,0.0
id_152,0.0
id_153,0.0
id_154,0.0
id_155,0.0
id_156,0.0
id_157,86.620073769
id_158,0.0
id_159,0.0
id_160,203.635459264
id_161,0.0
id_162,895.782726807
id_163,0.0
id_164,0.0
id_165,0.0
id_166,0.0
id_167,0.0
id_168,1089.79790951
id_169,0.0
id_170,0.0
id_171,1036.08621409
id_172,0.0
id_173,0.0
id_174,0.0
id_175,0.0
id_176,0.0
id_177,0.0
id_178,0.0
id_179,0.0
id_180,208.448304117
id_181,40.1214840369
id_182,0.0
id_183,0.0
id_184,0.0
id_185,207.610966393
id_186,0.0
id_187,21.0806529587
id_188,0.0
id_189,0.0
id_190,0.0
id_191,0.0
id_192,0.0
id_193,970.566356252
id_194,0.0
id_195,0.0
id_196,841.113963336
id_197,0.0
id_198,0.0
id_199,0.0
id_200,2795.02357283
id_201,0.0
id_202,740.526831479
id_203,0.0
id_204,732.081890723
id_205,158.754668778
id_206,0.0
id_207,0.0
id_208,715.789652548
id_209,0.0
id_210,144.17372766
id_211,899.776966276
id_212,0.0
id_213,2444.72354831
id_214,220.226268793
id_215,1168.18141922
id_216,1797.20079548
id_217,1076.99727679
id_218,0.0
id_219,0.0
id_220,0.0
id_221,711.978685979
id_222,0.0
id_223,99.1478982648
id_224,229.821704553
id_225,0.0
id_226,0.0
id_227,1567.47923065
id_228,0.0
id_229,0.0
id_230,152.110754055
id_231,0.0
id_232,0.0
id_233,0.0
id_234,0.0
id_235,0.0
id_236,0.0
id_237,0.0
id_238,0.0
id_239,0.0
