id,value
id_0,25.4835443841
id_1,64.8516208421
id_2,19.5724978287
id_3,29.023361594
id_4,10.3670950505
id_5,32.6487795046
id_6,38.6677425877
id_7,17.8252180811
id_8,53.6106361699
id_9,34.2168964825
id_10,37.7407587383
id_11,59.5563271342
id_12,34.848313327
id_13,40.5648680571
id_14,28.8277843738
id_15,13.8107699719
id_16,51.9430345756
id_17,24.2430250871
id_18,16.9069819336
id_19,17.8176059714
id_20,15.1413204498
id_21,30.9175113858
id_22,38.4324199713
id_23,15.4153128468
id_24,60.7168545175
id_25,46.5823334891
id_26,26.5782763758
id_27,7.41536613532
id_28,27.4466018094
id_29,36.2475169607
id_30,17.6740259242
id_31,11.4253472929
id_32,15.2552015937
id_33,9.20584659394
id_34,14.5274824147
id_35,40.0053275822
id_36,20.7427299909
id_37,24.0190331188
id_38,10.6085302712
id_39,58.120789088
id_40,46.3082282804
id_41,19.2274791932
id_42,52.0505445096
id_43,18.2898602564
id_44,43.5531107317
id_45,48.888260031
id_46,58.1139264467
id_47,41.5229538411
id_48,55.5267748033
id_49,42.2569625073
id_50,30.4955587995
id_51,23.3433026291
id_52,40.5444654749
id_53,22.0345627058
id_54,34.8779692366
id_55,38.7564004373
id_56,24.3565962461
id_57,22.4619902517
id_58,36.506080222
id_59,32.1537427033
id_60,15.9106181643
id_61,20.6593989724
id_62,31.4050690208
id_63,54.5407925324
id_64,51.8578983708
id_65,24.9682494105
id_66,37.483851438
id_67,51.9943515297
id_68,31.5466212183
id_69,38.0227057709
id_70,63.7264925971
id_71,56.8693834481
id_72,40.2653801073
id_73,14.4624216016
id_74,11.2915834797
id_75,36.7464370532
id_76,64.6115876038
id_77,0.871981929445
id_78,41.549197629
id_79,41.886016311
id_80,8.95689777697
id_81,22.938626255
id_82,5.62321899613
id_83,31.3106368098
id_84,8.43759463018
id_85,4.14096219286
id_86,16.7888087338
id_87,11.4066969788
id_88,19.0265553819
id_89,24.1482389161
id_90,33.8435496968
id_91,13.3170517805
id_92,10.9994520634
id_93,10.3722724967
id_94,37.5987960576
id_95,13.7182219365
id_96,16.2076405563
id_97,8.7413005541
id_98,10.9423706904
id_99,3.99995397568
id_100,9.288936965
id_101,18.6484053921
id_102,11.4146580785
id_103,7.95566399932
id_104,12.3278541365
id_105,36.2931208716
id_106,24.9331029166
id_107,7.86905852756
id_108,17.7520572322
id_109,15.145198275
id_110,12.3062009418
id_111,12.5365493851
id_112,15.9080111835
id_113,25.3571750746
id_114,18.7780009555
id_115,15.4930073194
id_116,6.55713124409
id_117,43.6444091812
id_118,26.5310898713
id_119,0.736430528872
id_120,0.0
id_121,9.5394982005
id_122,11.7992138073
id_123,12.7056353236
id_124,6.87516449164
id_125,25.0745174731
id_126,21.7646172971
id_127,9.75548671829
id_128,19.3673815125
id_129,14.0427823943
id_130,0.0
id_131,33.0829538489
id_132,15.2547027337
id_133,21.8823603916
id_134,27.9673036657
id_135,23.8123007301
id_136,9.90189473725
id_137,21.7197446072
id_138,77.7657511086
id_139,63.1426541419
id_140,26.6161836739
id_141,19.2347217318
id_142,24.5421495317
id_143,6.00213986821
id_144,11.0449610322
id_145,11.1767614376
id_146,18.5257113517
id_147,6.44802902215
id_148,13.8984444432
id_149,15.3788029864
id_150,47.4095134901
id_151,19.2757312014
id_152,18.4349118193
id_153,14.4995620577
id_154,13.2961783322
id_155,24.9249342997
id_156,24.824849638
id_157,36.5860979894
id_158,2.04340742119
id_159,23.3299387806
id_160,42.026167243
id_161,18.9030968873
id_162,62.5688350574
id_163,16.8265426101
id_164,32.4601714559
id_165,22.186802146
id_166,24.0188698279
id_167,0.429689648243
id_168,63.8638749399
id_169,13.9740851378
id_170,13.8692380745
id_171,69.9310375509
id_172,20.3946195252
id_173,2.49224143861
id_174,22.923038832
id_175,0.0
id_176,7.55882253471
id_177,18.9763597522
id_178,19.9624193551
id_179,23.7337593005
id_180,43.1923921148
id_181,32.4550662773
id_182,28.1927793413
id_183,12.7747442279
id_184,6.31377171436
id_185,42.1087091931
id_186,35.5052858796
id_187,34.3069237556
id_188,14.4453296324
id_189,23.8963590552
id_190,13.5029778654
id_191,15.8893666384
id_192,31.5782871152
id_193,72.5074814838
id_194,30.410795611
id_195,13.451487334
id_196,61.0887944166
id_197,15.2315632178
id_198,18.6050369675
id_199,20.278465325
id_200,121.042222315
id_201,25.7525400697
id_202,59.5906389409
id_203,5.96483049208
id_204,56.4024083175
id_205,36.8640855201
id_206,14.9170144274
id_207,16.2003628416
id_208,60.9994992155
id_209,15.7671047437
id_210,35.9809151572
id_211,67.3139592793
id_212,19.1206816789
id_213,115.763633922
id_214,43.8635442493
id_215,71.7613607181
id_216,90.250061972
id_217,70.3703072937
id_218,32.1492464209
id_219,21.2376546078
id_220,30.3624244545
id_221,57.4532982495
id_222,27.8310915162
id_223,36.5265822651
id_224,44.4972218033
id_225,11.110620751
id_226,5.33810851172
id_227,83.8132110295
id_228,30.001349824
id_229,2.80059735079
id_230,37.7967582955
id_231,15.3542379755
id_232,20.951267186
id_233,9.15886361975
id_234,14.5888503769
id_235,26.6700831653
id_236,14.9748690829
id_237,3.25262066976
id_238,22.4585227398
id_239,11.3291061814
