id,value
id_0,106.48612314
id_1,108.965518429
id_2,105.126472121
id_3,107.654718574
id_4,105.111386835
id_5,107.583771476
id_6,108.914483236
id_7,105.181105305
id_8,108.909040134
id_9,106.770371953
id_10,109.00235143
id_11,109.008746498
id_12,108.898824733
id_13,108.399159574
id_14,97.4693006549
id_15,104.792112338
id_16,109.009183668
id_17,13.2092323362
id_18,0.0
id_19,14.0195128358
id_20,106.580471175
id_21,107.327712303
id_22,108.993637779
id_23,17.5293560109
id_24,108.909117573
id_25,108.968736058
id_26,89.4100693298
id_27,98.2227530377
id_28,103.791427966
id_29,108.58619509
id_30,105.644561863
id_31,101.636945425
id_32,105.610296316
id_33,24.1872425301
id_34,106.582430102
id_35,108.946215622
id_36,83.1950647884
id_37,103.860930276
id_38,3.64016436457
id_39,109.007813326
id_40,109.008749486
id_41,0.0
id_42,109.008749936
id_43,106.172806065
id_44,109.007885215
id_45,109.011156302
id_46,108.909039684
id_47,109.008746276
id_48,109.008749936
id_49,109.000319043
id_50,106.362628074
id_51,106.555467185
id_52,108.970938915
id_53,106.504041827
id_54,108.954673155
id_55,109.002605355
id_56,106.085558318
id_57,104.84688332
id_58,108.984206085
id_59,108.697157358
id_60,105.597893509
id_61,105.6660414
id_62,108.810812986
id_63,109.002384008
id_64,108.917636122
id_65,106.597739613
id_66,108.9970181
id_67,109.002343893
id_68,106.593376203
id_69,108.529428809
id_70,108.94954664
id_71,109.008750281
id_72,103.230500489
id_73,89.7687342608
id_74,90.6286730123
id_75,108.858577645
id_76,108.954902497
id_77,103.969249297
id_78,108.996725953
id_79,109.008750832
id_80,97.2273392563
id_81,16.2920086766
id_82,0.0
id_83,108.947707935
id_84,98.7817295649
id_85,105.126793082
id_86,0.0
id_87,106.589427641
id_88,42.309824611
id_89,37.9032816078
id_90,108.683054895
id_91,32.518317668
id_92,105.126794074
id_93,32.4449841006
id_94,108.989115704
id_95,105.124099413
id_96,86.4824069917
id_97,6.56384857332
id_98,14.4962409017
id_99,9.29423465535
id_100,105.00335304
id_101,83.8743052941
id_102,14.0301868421
id_103,0.0
id_104,104.013353175
id_105,108.386036763
id_106,105.1269413
id_107,75.886211838
id_108,106.581172368
id_109,15.5427866841
id_110,100.960248037
id_111,105.126806986
id_112,33.9405369853
id_113,58.0023979839
id_114,102.118701097
id_115,22.5025859272
id_116,105.104518757
id_117,106.422711128
id_118,100.80191837
id_119,105.126694469
id_120,0.0
id_121,3.58012324996
id_122,75.2324202031
id_123,13.9232336451
id_124,11.1767901755
id_125,106.129977815
id_126,105.890694606
id_127,104.898088911
id_128,94.9341193458
id_129,3.76034028717
id_130,0.0
id_131,105.565032989
id_132,13.9218536907
id_133,98.7745110859
id_134,104.83432445
id_135,105.598316415
id_136,98.6654558887
id_137,104.927611887
id_138,109.008749936
id_139,108.998262578
id_140,108.633671053
id_141,105.16487013
id_142,106.134574226
id_143,105.126103944
id_144,97.2343971244
id_145,105.125993645
id_146,25.3356126825
id_147,99.3285904689
id_148,107.071747161
id_149,97.1605689838
id_150,108.740899471
id_151,15.3022698753
id_152,88.7424774776
id_153,106.542897458
id_154,105.126760656
id_155,97.4501365492
id_156,107.338203417
id_157,108.965622764
id_158,101.151823346
id_159,107.325846444
id_160,109.011284998
id_161,105.968157504
id_162,109.008749936
id_163,104.884150287
id_164,108.597223367
id_165,14.7562705422
id_166,105.90745876
id_167,0.0
id_168,109.008749936
id_169,92.4009771377
id_170,105.126838425
id_171,109.008749936
id_172,0.0
id_173,102.234502679
id_174,14.6936122679
id_175,0.0
id_176,105.719130799
id_177,14.6944730699
id_178,69.3401029852
id_179,108.20731577
id_180,108.982227837
id_181,108.950011661
id_182,20.1266861909
id_183,71.6999189539
id_184,34.3602129669
id_185,108.981237491
id_186,108.798463187
id_187,107.739796759
id_188,71.5093404063
id_189,107.322759926
id_190,105.614072102
id_191,72.2289978302
id_192,108.592005243
id_193,108.909040116
id_194,108.958458996
id_195,97.0966242454
id_196,109.008749936
id_197,105.587656298
id_198,71.1130436579
id_199,21.5010052717
id_200,109.008749936
id_201,107.410911494
id_202,109.008749936
id_203,104.28100295
id_204,109.002388361
id_205,108.814432266
id_206,106.048395767
id_207,104.732564735
id_208,109.008749936
id_209,53.0738597953
id_210,108.511598625
id_211,108.909039683
id_212,106.593318918
id_213,108.949546642
id_214,108.422521702
id_215,108.909124001
id_216,108.965518432
id_217,108.996945327
id_218,108.590549712
id_219,100.110964752
id_220,107.355888495
id_221,108.90844462
id_222,108.202283407
id_223,108.980548515
id_224,108.909039683
id_225,71.7026384953
id_226,104.731318531
id_227,108.406393561
id_228,102.937890274
id_229,6.35511869286
id_230,108.53982569
id_231,90.8091071725
id_232,108.168749437
id_233,106.279992547
id_234,97.1058716145
id_235,108.525882251
id_236,3.64571744313
id_237,1.84233207152
id_238,106.673530418
id_239,13.0940244657
