id,value
id_0,94.9924491186
id_1,108.405783217
id_2,79.9958439944
id_3,95.1486428772
id_4,58.7086629194
id_5,94.4371643364
id_6,107.942828316
id_7,87.2988063956
id_8,97.9859613584
id_9,75.2319193929
id_10,108.217467436
id_11,108.414311566
id_12,97.6557760208
id_13,94.1813549535
id_14,77.049134426
id_15,76.775982786
id_16,108.375170281
id_17,91.766616751
id_18,49.5483876422
id_19,42.9963854554
id_20,28.3361382184
id_21,67.4632073923
id_22,107.304349266
id_23,0.841537166533
id_24,106.590013219
id_25,105.938396906
id_26,84.0926941621
id_27,23.0962569682
id_28,96.351495813
id_29,93.6489398724
id_30,77.8955981327
id_31,47.5703838192
id_32,84.511334949
id_33,11.4941395368
id_34,84.8763602146
id_35,108.282268988
id_36,75.2616698613
id_37,91.7232358946
id_38,42.15821692
id_39,108.242718607
id_40,108.40865642
id_41,0.0
id_42,108.414309722
id_43,91.1335872259
id_44,108.286989875
id_45,108.283532818
id_46,108.281522097
id_47,108.3404847
id_48,108.414298286
id_49,107.596484408
id_50,95.0129662647
id_51,86.0801817827
id_52,100.305940667
id_53,87.9950393785
id_54,107.397853147
id_55,106.518919323
id_56,95.1263109143
id_57,95.0840972748
id_58,104.819743877
id_59,77.3597481145
id_60,46.4876057317
id_61,50.8931579828
id_62,105.757664877
id_63,108.369750033
id_64,108.281532544
id_65,86.0835285647
id_66,107.493836249
id_67,108.281520352
id_68,84.6399798811
id_69,89.710377224
id_70,107.883973959
id_71,108.35552305
id_72,97.9021763838
id_73,46.8763679961
id_74,60.4185118172
id_75,93.1174565804
id_76,108.414311579
id_77,78.4780633943
id_78,94.9779635379
id_79,108.321875928
id_80,47.0194779655
id_81,68.3550330146
id_82,0.0
id_83,107.663235774
id_84,84.6272896379
id_85,70.4460822272
id_86,5.76145318837
id_87,84.5109611611
id_88,93.2304311917
id_89,79.7034016592
id_90,101.476572589
id_91,46.8695486623
id_92,79.7440761108
id_93,23.5690593587
id_94,103.1244971
id_95,84.5905681784
id_96,79.7239815216
id_97,18.5818942314
id_98,62.6883341363
id_99,0.0
id_100,62.7847733935
id_101,59.815017966
id_102,54.8859985608
id_103,13.778407358
id_104,86.5532521456
id_105,108.025741304
id_106,83.7900007035
id_107,46.8812670428
id_108,65.4256980527
id_109,79.9278665213
id_110,85.0056004129
id_111,65.4205927852
id_112,53.8568261147
id_113,93.4553513462
id_114,81.753179554
id_115,22.464575668
id_116,62.7816691188
id_117,105.991384628
id_118,72.9049608817
id_119,27.130563834
id_120,0.0
id_121,35.010938038
id_122,13.3909517562
id_123,12.5271108053
id_124,35.2959656848
id_125,87.9352622803
id_126,95.6535755577
id_127,50.1510611183
id_128,82.7202283153
id_129,58.3057003449
id_130,0.0
id_131,87.9486624464
id_132,60.4399845326
id_133,79.7442188733
id_134,84.6406698947
id_135,87.5981426115
id_136,79.7452234133
id_137,83.3990147793
id_138,108.414311579
id_139,108.414244477
id_140,99.7073590001
id_141,87.1045295042
id_142,86.6833072529
id_143,76.9042692243
id_144,82.7596064222
id_145,84.6131669114
id_146,46.004989745
id_147,78.8129889546
id_148,84.9543993465
id_149,79.7441777084
id_150,107.952329638
id_151,72.4310879514
id_152,83.3456599952
id_153,73.6588751122
id_154,82.1768262677
id_155,94.3052497223
id_156,101.385385834
id_157,107.735159241
id_158,79.7414503279
id_159,93.2304867934
id_160,108.414311565
id_161,87.9354045735
id_162,108.414311577
id_163,87.6419312556
id_164,95.1125857956
id_165,89.1722565226
id_166,71.768316152
id_167,0.0
id_168,108.399918339
id_169,79.7423733639
id_170,82.8979057783
id_171,108.414311253
id_172,10.9639973952
id_173,55.8009418079
id_174,84.1145996772
id_175,0.0
id_176,84.5704115569
id_177,32.3877145621
id_178,82.8882521698
id_179,94.2020366919
id_180,95.1489883611
id_181,104.188307889
id_182,85.2424946758
id_183,52.6375369912
id_184,64.812321465
id_185,95.1563881446
id_186,95.351310641
id_187,103.739875998
id_188,80.5084645072
id_189,93.078958397
id_190,84.6398289471
id_191,85.4222946723
id_192,93.2491489484
id_193,101.530867717
id_194,107.686558644
id_195,80.6691757013
id_196,108.414311579
id_197,87.0761715617
id_198,82.2440924464
id_199,67.2540060733
id_200,108.414311579
id_201,71.2121488595
id_202,108.414307844
id_203,58.2763082423
id_204,108.281532522
id_205,102.053071505
id_206,83.9005601412
id_207,64.2976449838
id_208,108.414311528
id_209,91.0905247789
id_210,79.494653419
id_211,106.70283924
id_212,80.0408415187
id_213,106.347318855
id_214,108.033183891
id_215,106.701265946
id_216,108.414311579
id_217,108.281532517
id_218,71.5374266798
id_219,70.1834676473
id_220,85.5340827581
id_221,106.718337464
id_222,95.1042885036
id_223,104.784970465
id_224,97.9859608329
id_225,39.2459269493
id_226,50.3068150739
id_227,108.251239691
id_228,84.4112657799
id_229,0.0
id_230,103.585824045
id_231,80.8383715786
id_232,88.1899426874
id_233,52.5552889155
id_234,87.9366914534
id_235,84.7212260252
id_236,69.4237244221
id_237,44.5625229256
id_238,95.1462577352
id_239,44.5149361542
