id,value
id_0,25.6155012712
id_1,65.243628455
id_2,21.099595329
id_3,29.5083330919
id_4,9.23106870859
id_5,30.3176170764
id_6,41.8330625646
id_7,16.8618941282
id_8,51.6371483824
id_9,31.9636339727
id_10,38.2333472618
id_11,57.8182469867
id_12,36.2254385493
id_13,36.3416789032
id_14,29.8011367122
id_15,12.2873460825
id_16,52.935112403
id_17,22.9565140288
id_18,15.2694757083
id_19,16.8022502593
id_20,16.1159832768
id_21,29.9907810683
id_22,39.5702821466
id_23,12.4146683628
id_24,61.7507647766
id_25,44.9792248599
id_26,25.8368991629
id_27,8.11616144004
id_28,30.0972186523
id_29,35.3212122502
id_30,16.765393718
id_31,11.4339053265
id_32,16.6388610202
id_33,9.45585449417
id_34,17.0232986219
id_35,43.5390191911
id_36,22.7038324514
id_37,26.9101438555
id_38,10.942927577
id_39,56.7753497583
id_40,44.45599394
id_41,22.1316083613
id_42,52.0742286789
id_43,19.3023509982
id_44,42.385927939
id_45,50.8423429531
id_46,58.0648501849
id_47,41.5909787735
id_48,53.0573160324
id_49,37.920537436
id_50,30.8353999257
id_51,22.1349336192
id_52,43.0057828351
id_53,24.536280866
id_54,36.4406864262
id_55,38.7837166435
id_56,24.4546145679
id_57,21.2527015996
id_58,37.0141850418
id_59,34.4546446871
id_60,10.9385007663
id_61,27.2644571794
id_62,31.5036494355
id_63,49.732086848
id_64,49.0319453627
id_65,26.916526147
id_66,38.0384816794
id_67,52.8382425412
id_68,28.1215947794
id_69,40.0520869636
id_70,63.6374969082
id_71,55.9445970185
id_72,41.5568281859
id_73,14.8414396224
id_74,14.2731463502
id_75,35.9401716794
id_76,63.3231609919
id_77,2.06231762853
id_78,41.7584815292
id_79,40.9883914178
id_80,9.22004451833
id_81,21.6658737999
id_82,6.36310987995
id_83,33.0402611743
id_84,7.99542021058
id_85,5.97250294326
id_86,17.3461324187
id_87,12.1827703561
id_88,17.9551911044
id_89,22.9296192089
id_90,34.8158540405
id_91,12.2097124363
id_92,12.2068520699
id_93,11.9710280979
id_94,36.1978883103
id_95,16.0217387876
id_96,16.7458067144
id_97,9.31635346458
id_98,11.0363731755
id_99,6.92748288096
id_100,10.2395281729
id_101,19.4952513699
id_102,11.7848441406
id_103,10.1635483725
id_104,13.1148646253
id_105,35.276071703
id_106,23.3425158504
id_107,9.21801944152
id_108,19.1924094175
id_109,16.9301089889
id_110,11.1529150245
id_111,14.1914998305
id_112,16.573819361
id_113,23.941295609
id_114,20.1942602387
id_115,16.4769542686
id_116,9.65023679115
id_117,41.9640623895
id_118,25.875414559
id_119,2.29276531227
id_120,1.12493153816
id_121,10.8819284204
id_122,12.1618059773
id_123,11.703244116
id_124,8.27326770283
id_125,24.9835583692
id_126,24.1098571461
id_127,9.16893448285
id_128,17.5983126956
id_129,14.7852261614
id_130,2.16384312492
id_131,31.7440138302
id_132,16.9007004206
id_133,24.8207347224
id_134,26.7490221518
id_135,24.3656775655
id_136,10.3088246174
id_137,22.6999751025
id_138,76.2004238295
id_139,64.526685119
id_140,29.0877028443
id_141,18.0418646016
id_142,23.8533352631
id_143,7.67564423964
id_144,14.4648241329
id_145,10.3673317888
id_146,18.6924299178
id_147,8.14930012363
id_148,12.3190426087
id_149,16.1978812902
id_150,43.9782898339
id_151,18.1245288984
id_152,22.2130976508
id_153,13.4404798246
id_154,15.3628172581
id_155,25.1569140426
id_156,23.1070713936
id_157,35.8755033385
id_158,5.00373870014
id_159,21.9377261258
id_160,43.1297763528
id_161,18.4878839401
id_162,58.9235870843
id_163,16.5201638563
id_164,33.2268566157
id_165,25.562690993
id_166,22.9901357792
id_167,1.80565967699
id_168,68.2361311706
id_169,16.9754684633
id_170,16.0911803303
id_171,68.583925563
id_172,20.1617672366
id_173,3.40683045079
id_174,26.1189409543
id_175,1.81428467591
id_176,9.11704170542
id_177,18.3375472572
id_178,22.1820157165
id_179,22.9653290282
id_180,41.9427173042
id_181,34.3204641466
id_182,32.6408159296
id_183,15.3527931619
id_184,6.5554643909
id_185,41.5720234777
id_186,34.8731282499
id_187,33.888782412
id_188,14.8909870612
id_189,24.6725563684
id_190,14.3582905742
id_191,14.4801951353
id_192,28.9690673581
id_193,74.6639418691
id_194,33.818471729
id_195,11.6780503384
id_196,62.1551813312
id_197,17.1400868118
id_198,19.945886933
id_199,21.3969521952
id_200,120.726511372
id_201,22.8639610132
id_202,58.7771319579
id_203,5.8068251059
id_204,58.3586285278
id_205,33.1903359525
id_206,13.672396092
id_207,16.3942778224
id_208,60.5129012695
id_209,16.1064790948
id_210,39.0399027017
id_211,68.3428897649
id_212,19.8437827
id_213,114.492720783
id_214,40.1591726711
id_215,75.4717591061
id_216,88.3258953235
id_217,70.2830623771
id_218,33.2550410944
id_219,24.0019460714
id_220,30.835650316
id_221,58.2420619608
id_222,25.6771119325
id_223,37.0069077049
id_224,43.7277094776
id_225,9.92098155087
id_226,7.29678931498
id_227,80.1305139381
id_228,29.9770259287
id_229,2.89343109917
id_230,39.6514652728
id_231,14.1776664681
id_232,21.9535727095
id_233,7.94476556408
id_234,16.1570256049
id_235,25.2220954995
id_236,14.5885667661
id_237,4.68527418351
id_238,24.186287862
id_239,12.6975489515
