id,value
id_0,25.6882474729
id_1,66.6785674282
id_2,19.1392755753
id_3,29.0076367609
id_4,9.14205893331
id_5,33.0937662004
id_6,41.5918018186
id_7,16.9655848017
id_8,50.7140940888
id_9,33.6432860426
id_10,38.6192961833
id_11,59.2292928192
id_12,35.5110848431
id_13,41.1353228656
id_14,28.229287428
id_15,12.5468716988
id_16,51.7207303522
id_17,23.4111975751
id_18,16.9037907231
id_19,17.9366834222
id_20,15.0206638816
id_21,30.2926017063
id_22,38.8839731835
id_23,11.0312533845
id_24,61.9648004119
id_25,46.734934572
id_26,26.4932389622
id_27,7.015462302
id_28,28.6115311972
id_29,36.4658055534
id_30,18.4101547534
id_31,11.7776209685
id_32,16.7328813246
id_33,8.64961420256
id_34,16.4180490647
id_35,41.550127328
id_36,21.7152791799
id_37,26.3920599982
id_38,10.2791290124
id_39,57.1004330162
id_40,46.624425641
id_41,18.4780183558
id_42,51.0230711859
id_43,18.5544957305
id_44,43.2931027537
id_45,50.0592288073
id_46,58.0481390389
id_47,41.0023562218
id_48,55.1323684884
id_49,40.2475507537
id_50,30.097398613
id_51,23.3900061301
id_52,40.6162848851
id_53,23.8516189451
id_54,37.1310575663
id_55,37.5400043541
id_56,24.4586207683
id_57,21.9003005773
id_58,35.7967771083
id_59,31.6504896865
id_60,13.0225144432
id_61,23.2217612915
id_62,31.6235705807
id_63,51.8042273814
id_64,50.9572395684
id_65,26.1104486438
id_66,37.2672876448
id_67,53.1917936896
id_68,28.1254449134
id_69,39.2623180602
id_70,64.3119821345
id_71,54.0965156085
id_72,43.1605954169
id_73,14.1427964361
id_74,13.8311785663
id_75,36.0121365218
id_76,61.7855444046
id_77,0.986456044584
id_78,41.28871842
id_79,41.5587798542
id_80,8.77091215085
id_81,22.9357610064
id_82,6.09897596433
id_83,31.6147445406
id_84,8.62976653094
id_85,5.09292154886
id_86,17.5483534973
id_87,12.2291384845
id_88,18.2155039685
id_89,24.6844189476
id_90,33.9356210212
id_91,13.4363221271
id_92,11.8001608722
id_93,10.6244094702
id_94,37.419970786
id_95,15.6098169792
id_96,17.4190593134
id_97,9.77114918087
id_98,11.3774057208
id_99,4.91682894786
id_100,10.1907582471
id_101,18.460821672
id_102,11.8997318073
id_103,8.61586986857
id_104,12.4728819498
id_105,36.851583031
id_106,25.1070138185
id_107,7.84039381239
id_108,17.3150325433
id_109,15.5721096665
id_110,12.0681628404
id_111,15.8772748752
id_112,16.036039227
id_113,25.9445502944
id_114,19.1259512604
id_115,16.3148227007
id_116,7.25516796941
id_117,44.2751568632
id_118,27.575295243
id_119,1.03390307698
id_120,0.305045921921
id_121,11.0036254111
id_122,12.4711628522
id_123,12.717451632
id_124,8.04604720857
id_125,25.2644965798
id_126,23.0610693113
id_127,9.81514561378
id_128,18.7778239958
id_129,14.8968095729
id_130,0.914120293635
id_131,33.1563813547
id_132,15.366158967
id_133,21.1748028401
id_134,26.2064710269
id_135,24.0753538636
id_136,9.66629557799
id_137,21.0233962943
id_138,78.4559145498
id_139,62.7118358282
id_140,26.0888696812
id_141,18.1753950228
id_142,24.6070136981
id_143,7.35116069573
id_144,12.4592466781
id_145,10.1879324332
id_146,19.0026808708
id_147,7.78918825799
id_148,13.479291447
id_149,16.8754730205
id_150,47.807341439
id_151,20.4015174545
id_152,22.5075701201
id_153,14.6778988524
id_154,13.2430340584
id_155,24.8014757799
id_156,25.7704623281
id_157,36.7215230534
id_158,3.76201617629
id_159,23.27957694
id_160,43.037165658
id_161,18.7377364031
id_162,61.5801956618
id_163,17.1089629839
id_164,33.94378709
id_165,24.3676879536
id_166,22.7735290375
id_167,0.966228513017
id_168,67.1874701956
id_169,16.4042789624
id_170,15.9340376462
id_171,68.4863880177
id_172,21.2341824311
id_173,2.20414764031
id_174,24.3873547481
id_175,0.62450283702
id_176,7.77597580117
id_177,17.6020368851
id_178,20.8711528588
id_179,24.7149228628
id_180,43.1241524266
id_181,32.097636442
id_182,29.6774512603
id_183,14.226602251
id_184,6.57297912352
id_185,42.1521260941
id_186,36.3184512758
id_187,34.6307126991
id_188,16.1285805349
id_189,24.5176583977
id_190,14.0151316189
id_191,15.4850544625
id_192,30.3867219601
id_193,74.3472675161
id_194,30.4576391585
id_195,11.5249044914
id_196,62.0990003825
id_197,15.9529860417
id_198,19.6911433201
id_199,20.3459777862
id_200,123.050636946
id_201,23.3973787727
id_202,58.6853853425
id_203,5.78705074387
id_204,59.5750378395
id_205,36.1584432795
id_206,14.6490001303
id_207,14.7291387994
id_208,61.0459196477
id_209,14.7055673422
id_210,36.2679511162
id_211,70.1996961376
id_212,18.3630967206
id_213,115.289396436
id_214,41.0920485902
id_215,76.9081303127
id_216,90.9974087877
id_217,71.8256550016
id_218,29.0693035532
id_219,19.6725640495
id_220,31.3027359473
id_221,58.683453828
id_222,27.4558209616
id_223,38.0682151293
id_224,43.104547924
id_225,10.436392797
id_226,5.81405753953
id_227,82.8054642274
id_228,30.9940065913
id_229,2.20614823233
id_230,41.5683204754
id_231,15.1585326393
id_232,22.5864374433
id_233,8.12967434951
id_234,14.7838483448
id_235,26.7939183715
id_236,13.7626526924
id_237,4.6564794756
id_238,21.9907762755
id_239,12.2029999531
