id,value
id_0,24.4414689384
id_1,64.9506762382
id_2,18.1522674612
id_3,27.7705406078
id_4,9.23643862602
id_5,32.071399208
id_6,40.6332552278
id_7,16.6198679937
id_8,50.1887570973
id_9,32.4576914412
id_10,37.5635077675
id_11,58.0395333625
id_12,34.1416065423
id_13,40.392184519
id_14,26.9294252902
id_15,11.9388461965
id_16,50.9437893709
id_17,22.3724757365
id_18,16.1393561103
id_19,16.8107791077
id_20,14.4712970306
id_21,29.313213484
id_22,37.3930274736
id_23,10.8613745688
id_24,60.3402184088
id_25,46.2143483464
id_26,25.4892714578
id_27,5.73841988535
id_28,27.3898087916
id_29,36.0467035549
id_30,17.4675732498
id_31,11.0612568543
id_32,15.5053558905
id_33,7.14045849651
id_34,15.3310370985
id_35,40.7366005797
id_36,20.3332206912
id_37,25.2977749656
id_38,9.10263745186
id_39,56.1696964904
id_40,45.4064398421
id_41,17.9867860878
id_42,50.6619777241
id_43,17.2449717103
id_44,42.6620445451
id_45,49.2939884854
id_46,56.4064022973
id_47,40.0931761957
id_48,54.705894937
id_49,39.3044245199
id_50,29.2715084887
id_51,22.2668812999
id_52,38.8696440633
id_53,22.4811432359
id_54,36.0079644216
id_55,37.1936236262
id_56,22.8992628565
id_57,21.2044995839
id_58,35.6718703431
id_59,30.2528371204
id_60,12.3731611167
id_61,20.7685929898
id_62,30.6378152461
id_63,50.2791651949
id_64,49.7168309243
id_65,25.407823797
id_66,35.4484125676
id_67,51.5797012464
id_68,27.1635107137
id_69,38.1373419453
id_70,62.6648460894
id_71,53.7967982679
id_72,41.4166254346
id_73,13.4991891553
id_74,12.7875883859
id_75,34.1035233178
id_76,61.2959946449
id_77,0.658366203071
id_78,40.0781426282
id_79,40.4217558361
id_80,8.31349842635
id_81,22.0316660621
id_82,4.99930564856
id_83,29.6784961567
id_84,7.73670707571
id_85,4.91972660351
id_86,16.6231197437
id_87,11.4514641332
id_88,18.2570786627
id_89,24.3135554322
id_90,32.9830043809
id_91,12.9842873546
id_92,11.4585196585
id_93,9.96136205582
id_94,37.3184779138
id_95,14.3360087868
id_96,16.3708345779
id_97,9.10547877095
id_98,11.0953871418
id_99,5.13417636273
id_100,8.66711055244
id_101,16.6986661684
id_102,11.1915410269
id_103,7.88668867734
id_104,11.8485991115
id_105,35.5221049035
id_106,24.0850951068
id_107,6.91990680411
id_108,16.3622589123
id_109,14.652107034
id_110,10.9826307521
id_111,15.5569544931
id_112,15.2784676737
id_113,24.721413011
id_114,18.3552292464
id_115,15.5793148611
id_116,6.35477533182
id_117,42.8756170777
id_118,25.9522117856
id_119,0.61912185823
id_120,0.0
id_121,9.2765086197
id_122,11.1537632986
id_123,11.8795058645
id_124,6.99303057394
id_125,23.8861879893
id_126,21.4171185387
id_127,9.35835305092
id_128,18.1516311039
id_129,13.7520508228
id_130,0.0
id_131,31.905371339
id_132,13.8873162784
id_133,20.4784719418
id_134,25.2007281423
id_135,23.0627313269
id_136,9.35848096525
id_137,20.3157714016
id_138,76.0205993345
id_139,60.7309082547
id_140,25.0119958078
id_141,17.8977661469
id_142,23.7435994558
id_143,5.90706713664
id_144,11.5448496891
id_145,10.1895754003
id_146,17.4286396613
id_147,6.72397283528
id_148,12.182853412
id_149,14.8706803734
id_150,46.2387883686
id_151,19.1124667254
id_152,20.7872152586
id_153,13.7800853976
id_154,12.1739096038
id_155,24.0086926952
id_156,25.4795676157
id_157,36.1302498346
id_158,3.48273863147
id_159,22.9778002574
id_160,41.3391229176
id_161,17.9305140408
id_162,61.0226090815
id_163,16.2700741202
id_164,32.5908827843
id_165,22.8148228202
id_166,22.4051420503
id_167,0.0
id_168,64.6673892562
id_169,15.2585289932
id_170,14.9797635999
id_171,68.3067979987
id_172,19.6448287777
id_173,1.62844073994
id_174,21.9678460246
id_175,0.0
id_176,7.15807932103
id_177,16.3761638503
id_178,18.9231007039
id_179,23.6889357104
id_180,42.4013956618
id_181,31.7651639803
id_182,27.4100200332
id_183,12.6752590166
id_184,5.97458829558
id_185,40.9918208115
id_186,34.4840614944
id_187,33.5614183228
id_188,15.2111824383
id_189,23.4706058679
id_190,13.3551709442
id_191,15.244282857
id_192,29.5269588249
id_193,71.0762880022
id_194,29.178519235
id_195,10.8543903773
id_196,60.4820219735
id_197,15.3682936254
id_198,18.7015023263
id_199,18.3062032529
id_200,123.252786503
id_201,21.91235596
id_202,57.7106514347
id_203,5.86218926696
id_204,57.9840378831
id_205,34.9703564462
id_206,13.934388006
id_207,13.3988512263
id_208,60.5360412366
id_209,14.4536675651
id_210,35.7654608446
id_211,67.9560983062
id_212,17.6052473229
id_213,115.296181066
id_214,40.4218703413
id_215,75.6267429761
id_216,91.0890464565
id_217,71.0783980864
id_218,29.1148555158
id_219,18.861411075
id_220,30.0326059726
id_221,59.1543754539
id_222,26.6745923779
id_223,36.0181029028
id_224,42.3163762834
id_225,9.75645167142
id_226,4.47718337374
id_227,82.5826791909
id_228,29.7573969331
id_229,1.37339983651
id_230,40.1888111149
id_231,14.2073068139
id_232,21.2083212695
id_233,7.57771529973
id_234,13.3074300342
id_235,25.6236318871
id_236,12.6922672879
id_237,3.2346428293
id_238,21.344600224
id_239,11.9503067958
