id,value
id_0,24.9120861958
id_1,66.9400928112
id_2,17.9564817749
id_3,29.455702274
id_4,9.11038372256
id_5,33.3962739822
id_6,40.8336463523
id_7,17.0487668987
id_8,51.535682249
id_9,32.4007151067
id_10,38.2114658217
id_11,58.8017639277
id_12,34.864152606
id_13,41.5779669494
id_14,26.7370738387
id_15,12.4127197157
id_16,50.6261661813
id_17,22.9671375462
id_18,16.9193855176
id_19,17.3766070809
id_20,15.1208992365
id_21,29.6800528403
id_22,38.2717275535
id_23,11.4002202025
id_24,61.7569880994
id_25,46.4928957987
id_26,27.5200883897
id_27,6.10478280801
id_28,27.8658604721
id_29,36.4051217015
id_30,17.8549413228
id_31,11.373099393
id_32,16.7103045988
id_33,8.00791305787
id_34,16.0331116592
id_35,40.4953894083
id_36,20.0430327094
id_37,25.2478241554
id_38,9.24771535362
id_39,55.8781375808
id_40,47.1225376752
id_41,18.1155224788
id_42,50.996837426
id_43,17.8923072906
id_44,44.1168880835
id_45,49.2270522275
id_46,57.4151451573
id_47,40.3464341328
id_48,55.2412106438
id_49,40.0251075806
id_50,30.1133593525
id_51,23.1472770878
id_52,38.0798377239
id_53,22.5991945927
id_54,36.6315341583
id_55,36.7624271393
id_56,23.5514086844
id_57,21.4241348342
id_58,35.7778115555
id_59,30.4624298255
id_60,13.8084153659
id_61,20.7997829043
id_62,31.2396096963
id_63,51.2341507844
id_64,50.7854560713
id_65,25.0701587145
id_66,36.815406113
id_67,52.0437465835
id_68,28.6043201277
id_69,39.3457132743
id_70,63.7928054573
id_71,55.2558385386
id_72,41.1394803472
id_73,14.1527395603
id_74,13.4156413849
id_75,35.6876842254
id_76,61.8834781796
id_77,1.24011373761
id_78,40.0393853116
id_79,41.8125701936
id_80,9.02443481299
id_81,22.9899902352
id_82,5.23272303711
id_83,30.0782367469
id_84,8.98508243774
id_85,5.20895181233
id_86,16.8012924275
id_87,11.0983908101
id_88,18.1936490736
id_89,25.9755419129
id_90,33.4797409943
id_91,13.3467986859
id_92,11.6938260611
id_93,9.67828583989
id_94,37.5227566627
id_95,14.5417732779
id_96,16.811015712
id_97,8.95300133043
id_98,11.1433862052
id_99,4.76698566496
id_100,9.08056527167
id_101,17.4478967508
id_102,11.7556468452
id_103,8.01286976821
id_104,11.8155315691
id_105,36.0009478195
id_106,25.2038040555
id_107,7.13949761926
id_108,16.9004648682
id_109,14.6284024885
id_110,11.7038210654
id_111,16.3987660335
id_112,15.629295626
id_113,25.8999068866
id_114,18.1779514436
id_115,15.6062509679
id_116,5.27362705159
id_117,43.7216872657
id_118,26.1768781841
id_119,1.28911462666
id_120,0.0
id_121,8.32815944611
id_122,11.7699791863
id_123,12.3165108702
id_124,7.38111523856
id_125,24.7730313152
id_126,21.7228224112
id_127,9.68417600473
id_128,19.1362340753
id_129,13.7361868929
id_130,0.0
id_131,32.2662242094
id_132,13.2372893382
id_133,20.3381072536
id_134,25.5743860482
id_135,23.9319230293
id_136,10.2814295788
id_137,20.6926451296
id_138,76.5744041624
id_139,59.9763039393
id_140,25.5245209392
id_141,18.7613213837
id_142,24.2156151851
id_143,6.88824399156
id_144,11.3394426552
id_145,10.2828382263
id_146,18.0631812547
id_147,7.20125575593
id_148,12.3380572736
id_149,14.936700838
id_150,46.8309451903
id_151,20.744226217
id_152,21.5601026676
id_153,14.7629772746
id_154,11.6655973291
id_155,23.3170191581
id_156,26.3339087405
id_157,36.9163243914
id_158,3.92524165073
id_159,23.7677231726
id_160,41.9777190053
id_161,18.6012006466
id_162,62.3904732497
id_163,16.5086940437
id_164,32.8266036979
id_165,23.50360234
id_166,23.1712661408
id_167,0.650465774956
id_168,64.6427757233
id_169,14.9385676674
id_170,15.5627864299
id_171,68.0773771846
id_172,19.8123805349
id_173,1.30779593982
id_174,22.5720602254
id_175,0.0
id_176,7.68220332736
id_177,17.4291583823
id_178,20.1759500367
id_179,24.8546759548
id_180,43.6865627323
id_181,31.3511792774
id_182,27.8533962721
id_183,13.0015457502
id_184,6.30680386346
id_185,41.3700121414
id_186,35.3203462552
id_187,34.67782963
id_188,16.4351544418
id_189,24.0033370581
id_190,13.8760454366
id_191,15.4694522622
id_192,30.379922759
id_193,72.5962151747
id_194,28.1233171064
id_195,11.5298798928
id_196,60.8283845947
id_197,15.1391640878
id_198,19.186937082
id_199,19.6036666189
id_200,126.593913648
id_201,22.5169771258
id_202,58.3613674635
id_203,6.53628021562
id_204,59.8312383219
id_205,35.7509295197
id_206,14.3219300124
id_207,13.1221737448
id_208,61.2155730343
id_209,14.5084596081
id_210,36.2756659703
id_211,69.1141751862
id_212,17.7157351661
id_213,119.234359768
id_214,40.881370451
id_215,78.7034288672
id_216,91.9244775079
id_217,73.2718172815
id_218,28.6638285592
id_219,18.1465820913
id_220,30.5479486659
id_221,60.0054270265
id_222,27.2773848239
id_223,36.8819541025
id_224,42.7840696922
id_225,10.2298572605
id_226,3.6028283526
id_227,83.4526774133
id_228,30.4028522421
id_229,0.97367048225
id_230,40.6745577039
id_231,14.9831537088
id_232,21.0901511352
id_233,8.02316693278
id_234,14.2179551314
id_235,26.2085196885
id_236,12.9037295715
id_237,2.1869240995
id_238,21.2170098616
id_239,11.6768671811
