id,value
id_0,25.3547456502
id_1,62.9617019604
id_2,21.46364917
id_3,28.7634429129
id_4,9.95463894523
id_5,26.9824476512
id_6,41.0622061755
id_7,17.0980263257
id_8,51.3767234158
id_9,31.0266697878
id_10,38.2953428907
id_11,56.9616058124
id_12,36.9876921381
id_13,33.440783089
id_14,29.4305051829
id_15,11.6561695248
id_16,54.0809783395
id_17,21.7453153438
id_18,14.2907653157
id_19,15.796194753
id_20,16.9373971535
id_21,29.543142873
id_22,38.6452473344
id_23,12.0034375555
id_24,61.1259637879
id_25,45.2609819413
id_26,25.2561575674
id_27,7.69189421075
id_28,29.4020585456
id_29,35.8666747214
id_30,15.4325198621
id_31,11.1430720645
id_32,15.1992971943
id_33,7.98042189753
id_34,16.3003306439
id_35,44.1704352725
id_36,23.1867002161
id_37,26.951267802
id_38,10.6632012739
id_39,58.0209880028
id_40,44.222243162
id_41,23.8772731073
id_42,51.9852897861
id_43,19.1419919056
id_44,41.4742978179
id_45,51.7042302655
id_46,58.7426976375
id_47,41.8143238024
id_48,52.417681151
id_49,35.8191988345
id_50,31.3982720831
id_51,21.146326903
id_52,45.1415311252
id_53,24.8936354018
id_54,34.787530489
id_55,39.1526918738
id_56,24.387324554
id_57,20.759593377
id_58,38.4208317667
id_59,34.4941068944
id_60,10.5601286338
id_61,28.6482788922
id_62,30.4036815935
id_63,47.3579983936
id_64,49.1321620987
id_65,26.7361054592
id_66,36.3682418798
id_67,52.8599572673
id_68,27.6043343575
id_69,39.8385973747
id_70,62.4517205574
id_71,57.0461423163
id_72,39.1750781539
id_73,14.2324105778
id_74,13.4880772292
id_75,34.597053427
id_76,62.9557316333
id_77,2.63847620541
id_78,42.3161595305
id_79,41.1794080267
id_80,8.9488178098
id_81,20.8024423795
id_82,6.47832050534
id_83,33.3526820737
id_84,6.58388341071
id_85,6.25559810894
id_86,17.5897854899
id_87,12.0108553974
id_88,17.8102300161
id_89,21.8254419638
id_90,35.1667219718
id_91,11.784972652
id_92,12.4509367792
id_93,12.4704475728
id_94,35.0222255736
id_95,15.0457693114
id_96,15.5047344987
id_97,8.89274800263
id_98,10.531284382
id_99,8.77148537381
id_100,9.66683190779
id_101,19.2883380702
id_102,10.1044267819
id_103,10.1494842108
id_104,14.0015536657
id_105,34.468653662
id_106,22.0309917232
id_107,9.61028587485
id_108,20.3267892325
id_109,18.1790580208
id_110,10.513413998
id_111,12.5355593811
id_112,15.6365930666
id_113,22.1144889322
id_114,20.6945967638
id_115,16.6342572335
id_116,11.3833803947
id_117,40.3425650441
id_118,23.0757709883
id_119,2.68974395918
id_120,1.89739628143
id_121,10.8462808064
id_122,12.2525528752
id_123,11.0964857668
id_124,7.43621013392
id_125,24.3210395782
id_126,23.6593250421
id_127,9.083203465
id_128,16.6803437746
id_129,14.5424890004
id_130,2.70922142712
id_131,30.7632390275
id_132,17.4336871306
id_133,27.2349569038
id_134,26.8755513092
id_135,24.2496092539
id_136,11.0736452371
id_137,23.4491962175
id_138,74.0207624633
id_139,65.7297005339
id_140,30.2630395088
id_141,17.2883072879
id_142,23.4055069455
id_143,6.77844676312
id_144,15.5541828946
id_145,10.3356241307
id_146,18.3117387132
id_147,7.69729430127
id_148,10.0194099721
id_149,14.1293123866
id_150,40.9948175066
id_151,14.9809112151
id_152,21.6204491667
id_153,12.5118688267
id_154,15.589040549
id_155,24.9410716521
id_156,20.7244314488
id_157,36.1217604092
id_158,5.34741676355
id_159,19.7122374702
id_160,41.2656674087
id_161,18.171436797
id_162,57.7386195428
id_163,15.5088820237
id_164,32.8009945749
id_165,26.2281608828
id_166,22.7506548582
id_167,1.4750439367
id_168,68.4660611622
id_169,16.1455147687
id_170,15.3194448172
id_171,68.6463284109
id_172,19.1789154972
id_173,4.1483168909
id_174,25.5416004502
id_175,2.07147820944
id_176,9.38826166257
id_177,17.6407117343
id_178,21.6685820955
id_179,20.7126244202
id_180,41.0531526616
id_181,35.8159018887
id_182,33.8624899803
id_183,16.0540749939
id_184,6.10232809783
id_185,41.1224394488
id_186,32.9932147385
id_187,33.2330055523
id_188,13.2179688298
id_189,24.0405568178
id_190,13.8886451935
id_191,14.5810214337
id_192,27.9662802855
id_193,75.6741862207
id_194,34.5051460588
id_195,10.9304236187
id_196,62.1333590033
id_197,18.3634422631
id_198,18.7674752811
id_199,20.8844471146
id_200,121.053863117
id_201,22.4381387889
id_202,59.1544287892
id_203,5.9564497196
id_204,58.0498378808
id_205,31.0809099723
id_206,12.7617050932
id_207,17.7756783829
id_208,60.2053182006
id_209,16.7631199996
id_210,41.7463914983
id_211,67.2434864625
id_212,21.3441505321
id_213,115.962341407
id_214,39.9821077231
id_215,75.0592603959
id_216,86.8132611978
id_217,70.1015555142
id_218,35.9345592281
id_219,25.8073957771
id_220,30.738994916
id_221,57.0626676447
id_222,25.173768611
id_223,36.6616559514
id_224,43.8401865541
id_225,9.62451528394
id_226,6.36745368853
id_227,79.6859844668
id_228,27.9296272967
id_229,2.98270081837
id_230,39.1457566919
id_231,13.2909159796
id_232,22.62830918
id_233,6.58613512658
id_234,17.1423698306
id_235,22.5552450073
id_236,15.1517701684
id_237,5.10456174374
id_238,25.8788196115
id_239,13.020137985
